id,name,brand,is_clone,clone_of,notes,raw_image_url,clean_image_url,price_history,status
777,ameer-al-oudh-intense-oud,lattafa-perfumes,False,,"woodsy notes, agarwood (oud), sugar, vanilla, sandalwood, herbal notes",https://fimgs.net/images/perfume/nd.64947.jpg,,,
778,cuir-beluga,guerlain,False,,"tangerine, aldehydes, immortelle, patchouli, vanilla, suede, heliotrope, amber",https://fimgs.net/images/perfume/nd.1019.jpg,,,
779,secret-d-essences-neroli,yves-rocher,False,,"bitter orange, petitgrain, neroli essence, orange blossom, musk",https://fimgs.net/images/perfume/nd.17552.jpg,,,
780,good-girl-blush,carolina-herrera,False,,"bergamot, bitter almond, peony, ylang-ylang, vanilla, coumarin",https://fimgs.net/images/perfume/nd.78576.jpg,,,
781,hugo-woman,hugo-boss,False,,"granny smith apple, melon, peach, cyclamen, cassis, oak moss, papaya, water hyacinth, lily, jasmine, orris root, virginia cedar, orchid, sandalwood, vanille, resin, amber",https://fimgs.net/images/perfume/nd.380.jpg,,,
782,3600-red-for-men,perry-ellis,False,,"lime, bergamot, cinnamon, orange, mandarin orange, cloves, nutmeg, lavender, coriander, musk, patchouli, sandalwood, vetiver, red cedar, oakmoss",https://fimgs.net/images/perfume/nd.1906.jpg,,,
783,dolce-amalfi,xerjoff,False,,"quince, cardamom, apple, saffron, cloves, tolu balsam, incense, vanilla, tonka bean, amber, cedar, musk",https://fimgs.net/images/perfume/nd.42988.jpg,,,
784,rose-essentielle,bvlgari,False,,"rose, violet, blackberry, taif rose, mimosa, jasmine, musk, sandalwood, patchouli, guaiac wood",https://fimgs.net/images/perfume/nd.665.jpg,,,
785,pure-xs,paco-rabanne,False,,"ginger, thyme, grapefruit, bergamot, green accord, vanilla, liquor, cinnamon, leather, apple, myrrh, sugar, cedar, woody notes, cashmeran, patchouli",https://fimgs.net/images/perfume/nd.46038.jpg,,,
786,giorgio,giorgio-beverly-hills,False,,"orange blossom, apricot, peach, bergamot, tuberose, gardenia, ylang-ylang, jasmine, orchid, rose, chamomile, oakmoss, vanilla, musk, amber, sandalwood, patchouli, cedar",https://fimgs.net/images/perfume/nd.1889.jpg,,,
787,santal-blush,tom-ford,False,,"spices, cinnamon, caraway, fenugreek, carrot seeds, ylang-ylang, jasmine, rose, sandalwood, benzoin, virginia cedar, musk, agarwood (oud)",https://fimgs.net/images/perfume/nd.12766.jpg,,,
788,j-ose,eisenberg,False,,"mint, amalfi lemon, jasmine, bergamot, lavender, coffee, artemisia, amber, sandalwood, patchouli, musk, vanilla, tonka bean, moss",https://fimgs.net/images/perfume/nd.9167.jpg,,,
789,christina-aguilera,christina-aguilera,False,,"black currant, exotic fruits, pineapple, tangerine, plum, peony, jasmine, vanilla, white musk, amber",https://fimgs.net/images/perfume/nd.1494.jpg,,,
790,feve-delicieuse,dior,False,,"lavender, mint, bergamot, sour cherry, freesia, jasmine, tonka bean, vanilla, cacao pod, caramel, praline, benzoin, milk, sandalwood, leather, cedar",https://fimgs.net/images/perfume/nd.30164.jpg,,,
791,cashmere-mist-eau-de-toilette,donna-karan,False,,"bergamot, suede, jasmine, lily-of-the-valley, cashmere wood, musk, sandalwood, vanilla, amber",https://fimgs.net/images/perfume/nd.496.jpg,,,
792,jaipur-homme,boucheron,False,,"cardamom, lemon, lime, bergamot, cinnamon, carnation, rose, jasmine, benzoin, tonka bean, patchouli, cedar",https://fimgs.net/images/perfume/nd.137.jpg,,,
793,this-is-him,zadig-voltaire,False,,"black pepper, grapefruit, incense, vanilla, sandalwood",https://fimgs.net/images/perfume/nd.39359.jpg,,,
794,signorina-misteriosa,salvatore-ferragamo,False,,"blackberry, neroli, tuberose, orange blossom, milk mousse, black vanilla husk, patchouli",https://fimgs.net/images/perfume/nd.32646.jpg,,,
795,italica-2021,xerjoff,False,,"almond, milk, saffron, toffee, bourbon vanilla, sandalwood, white musk",https://fimgs.net/images/perfume/nd.65383.jpg,,,
796,paris-hilton,paris-hilton,False,,"melon, apple, peach, freesia, mimosa, jasmine, lily-of-the-valley, lily, tuberose, musk, ylang-ylang, sandalwood, oakmoss",https://fimgs.net/images/perfume/nd.1434.jpg,,,
797,la-nuit-de-l-homme-le-parfum,yves-saint-laurent,False,,"pepper, anise, bergamot, fruity notes, lavender, french labdanum, vanille, patchouli, vetyver",https://fimgs.net/images/perfume/nd.10206.jpg,,,
798,narciso-eau-de-parfum-ambree,narciso-rodriguez,False,,"frangipani, ylang-ylang, white flowers, musk, amber, cashmeran, vanilla, cedar",https://fimgs.net/images/perfume/nd.60867.jpg,,,
799,satine,lalique,False,,"heliotrope, gardenia, jasmine, tonka bean, vanila, pink pepper, sandalwood, patchouli, vetiver",https://fimgs.net/images/perfume/nd.17840.jpg,,,
800,heat-rush,beyonce,False,,"passionfruit, blood orange, cherry, mango blossom, orchid, hibiscus, amber, musk, teak wood",https://fimgs.net/images/perfume/nd.10546.jpg,,,
801,just-cavalli,roberto-cavalli,False,,"neroli, tahitian tiare flower, palisander rosewood",https://fimgs.net/images/perfume/nd.16760.jpg,,,
802,cherry-in-the-air,escada,False,,"sour cherry, raspberry, daim, mandarin orange, marshmallow, vanilla, gardenia, orchid, white suede, sandalwood, musk, oak",https://fimgs.net/images/perfume/nd.17129.jpg,,,
803,essential,lacoste-fragrances,False,,"bergamot, cassia, tomato leaf, tangerine, rose, pepper, sandalwood, patchouli",https://fimgs.net/images/perfume/nd.787.jpg,,,
804,cocaine,franck-boclet,False,,"caramel, tobacco, bitter orange, red berries, tuberose, lily, orchid, monoi oil, vanilla, patchouli",https://fimgs.net/images/perfume/nd.44128.jpg,,,
805,gucci-by-gucci-pour-homme,gucci,False,,"cypress, violet, bergamot, tobacco, jasmine, patchouli, leather, amber, elemi resin, olibanum",https://fimgs.net/images/perfume/nd.3792.jpg,,,
806,halfeti,penhaligon-s,False,,"cypress leaf, saffron, cardamom, artemisia, bergamot, grapefruit, bulgarian rose, nutmeg, jasmine, agarwood (oud), cedar, leather, sandalwood, amber, tonka bean, vanilla, musk",https://fimgs.net/images/perfume/nd.31396.jpg,,,
807,miss-dior-cherie-l-eau,dior,False,,"bitter orange, gardenia, musk",https://fimgs.net/images/perfume/nd.5722.jpg,,,
808,invictus-victory,paco-rabanne,False,,"pink pepper, lemon, olibanum, lavender, vanilla, tonka bean, amber",https://fimgs.net/images/perfume/nd.65177.jpg,,,
809,amber-oud-gold-edition,al-haramain-perfumes,False,,"bergamot, green notes, sweet notes, melon, pineapple, amber, musk, vanilla, woody notes",https://fimgs.net/images/perfume/nd.51816.jpg,,,
810,original-vetiver,creed,False,,"bergamot, ginger, mandarin orange, haitian vetiver, sandalwood, iris, musk, ambergris",https://fimgs.net/images/perfume/nd.468.jpg,,,
811,soleil-de-capri,montale,False,,"citruses, kumquat, grapefruit, white flowers, spices, musk",https://fimgs.net/images/perfume/nd.3767.jpg,,,
812,toy-2-bubble-gum,moschino,False,,"candied fruits, bitter orange, lemon, bubble gum, bulgarian rose, blueberry, peach, peach blossom, cinnamon, ginger, musk, ambroxan, cedar",https://fimgs.net/images/perfume/nd.66098.jpg,,,
813,journey-woman,amouage,False,,"osmanthus, apricot, nutmeg, jasmine, cardamom, honey, mimosa, jasmine sambac, cedar, tobacco, saffron, cypriol oil or nagarmotha, vanila, musk",https://fimgs.net/images/perfume/nd.25252.jpg,,,
814,boss-woman,hugo-boss,False,,"mango, mandarin orange, freesia, violet root, white cedar extract, sandalwood",https://fimgs.net/images/perfume/nd.381.jpg,,,
815,xeryus-rouge,givenchy,False,,"cactus, chinese orange, tarragon, pimento, african geranium, cedar, sandalwood, white musk",https://fimgs.net/images/perfume/nd.862.jpg,,,
816,tonka-imperiale,guerlain,False,,"bitter almond, rosemary, bergamot, tonka bean, tobacco, jasmine, incense, cedar, pine",https://fimgs.net/images/perfume/nd.8705.jpg,,,
817,couture-couture,juicy-couture,False,,"african orange flower, mandarin orange, grapefruit, plum, jasmine, honeysuckle, amber, vanilla, sandalwood",https://fimgs.net/images/perfume/nd.6496.jpg,,,
818,mimosa-cardamom,jo-malone-london,False,,"cardamom, mimosa, tonka bean",https://fimgs.net/images/perfume/nd.31825.jpg,,,
819,o-de-lancome,lancome,False,,"lemon, bergamot, honeysuckle, mandarin orange, basil, rosemary, coriander, jasmine, oakmoss, vetiver, sandalwood",https://fimgs.net/images/perfume/nd.187.jpg,,,
820,versace-pour-femme-dylan-turquoise,versace,False,,"lemon, mandarin orange, pink pepper, guava, freesia, cassis, jasmine, clearwood, musk, cedar",https://fimgs.net/images/perfume/nd.62966.jpg,,,
821,qaed-al-fursan,lattafa-perfumes,False,,"pineapple, saffron, jasmine, balsam fir, amber, cedar, agarwood (oud)",https://fimgs.net/images/perfume/nd.67996.jpg,,,
822,terroni,orto-parisi,False,,"raspberry, birch, amber, benzoin, guaiac wood, vetiver, cedar, musk, patchouli, tonka, moss, vanilla",https://fimgs.net/images/perfume/nd.45475.jpg,,,
823,dior-homme-eau-for-men,dior,False,,"coriander, grapefruit, calabrian bergamot, tuscan iris, virginian cedar, amber",https://fimgs.net/images/perfume/nd.22860.jpg,,,
824,habanita-eau-de-parfum,molinard,False,,"mastic or lentisque, geranium, petitgrain, nutmeg, heliotrope, vetiver, ylang-ylang, taif rose, cedar, mimosa, jasmine, vanilla, amber, sandalwood, oakmoss, musk, patchouli",https://fimgs.net/images/perfume/nd.14676.jpg,,,
825,boucheron,boucheron,False,,"tagetes, orange, tangerine, bitter orange, apricot, basil, asafoetida, cassia, lemon, bergamot, tuberose, madagascar ylang-ylang, orange blossom, jasmine, narcissus, geranium, orris root, cedar, lydia broom, lily-of-the-valley, amber, civet, sandalwood, benzoin, indian vanilla, oakmoss, tonka bean, musk",https://fimgs.net/images/perfume/nd.133.jpg,,,
826,under-the-lemon-tree,maison-martin-margiela,False,,"lime, petitgrain, cardamom, green tea, mate, coriander, white musk, cedar, rock rose",https://fimgs.net/images/perfume/nd.53379.jpg,,,
827,uomo-salvatore-ferragamo,salvatore-ferragamo,False,,"cardamom, black pepper, bergamot, sweet notes, ambroxan, orange blossom, tonka bean, sandalwood, cashmere wood",https://fimgs.net/images/perfume/nd.39466.jpg,,,
828,feerie,van-cleef-arpels,False,,"violet, black currant, red berries, italian mandarin, bulgarian rose, egyptian jasmine, iris, vetiver",https://fimgs.net/images/perfume/nd.4077.jpg,,,
829,boss-nuit-pour-femme,hugo-boss,False,,"peach, aldehydes, white flowers, jasmine, violet, sandalwood, moss",https://fimgs.net/images/perfume/nd.15259.jpg,,,
830,tobacco,franck-boclet,False,,"tobacco, plum, ginger, cloves, tonka bean, cedar, vanilla, benzoin, vetiver",https://fimgs.net/images/perfume/nd.29147.jpg,,,
831,club-de-nuit-intense,armaf,False,,"rose, saffron, geranium, nutmeg, pepper, violet, caraway, patchouli, agarwood (oud), vanilla, amber",https://fimgs.net/images/perfume/nd.27656.jpg,,,
832,bentley-for-men-absolute,bentley,False,,"pink pepper, ginger, olibanum, papyrus, sandalwood, atlas cedar, agarwood (oud), amber, moss",https://fimgs.net/images/perfume/nd.25694.jpg,,,
833,gucci-guilty-intense,gucci,False,,"pink pepper, mandarin orange, lilac, violet, heliotrope, amber, patchouli",https://fimgs.net/images/perfume/nd.13201.jpg,,,
834,love-in-white,creed,False,,"orange peel, magnolia, rice, narcissus, italian jasmine, iris, bulgarian rose, ambergris, sandalwood, vanille",https://fimgs.net/images/perfume/nd.4262.jpg,,,
835,sensi,giorgio-armani,False,,"black locust, lime, almond, wheat, jasmine, benzoin, brazilian rosewood",https://fimgs.net/images/perfume/nd.557.jpg,,,
836,terre-d-hermes-eau-intense-vetiver,hermes,False,,"bergamot, grapefruit, lemon, sichuan pepper, geranium, vetiver, olibanum, patchouli, amberwood",https://fimgs.net/images/perfume/nd.50672.jpg,,,
837,tuxedo,yves-saint-laurent,False,,"violet leaf, coriander, bergamot, rose, black pepper, lily-of-the-valley, patchouli, ambergris, bourbon vanilla",https://fimgs.net/images/perfume/nd.32269.jpg,,,
838,lolita-lempicka-au-masculin,lolita-lempicka,False,,"anise, licorice, violet, ivy, wormwood, basil, rum, tonka bean, almond, sandalwood, vanilla, praline, vetiver, cedar, labdanum",https://fimgs.net/images/perfume/nd.458.jpg,,,
839,jour-d-hermes-absolu,hermes,False,,"grapefruit, apricot blossom, gardenia, floral notes, jasmine sambac, woody notes, oakmoss",https://fimgs.net/images/perfume/nd.23907.jpg,,,
840,miami-glow,jennifer-lopez,False,,"passionfruit, coconut milk, pink grapefruit, orange blossom, cyclamen, heliotrope, vanilla, musk, amber",https://fimgs.net/images/perfume/nd.870.jpg,,,
841,lalique-pour-homme,lalique,False,,"lavender, rosemary, bergamot, grapefruit, pomelo, mandarin orange, tangerine, cedar, iris, lily-of-the-valley, jasmine, oakmoss, sandalwood, vanilla, patchouli, amber",https://fimgs.net/images/perfume/nd.1844.jpg,,,
842,jicky,guerlain,False,,"rosemary, bergamot, lemon, mandarin orange, lavender, tonka bean, orris root, basil, jasmine, vanilla, leather, spices, benzoin, sandalwood, amber, brazilian rosewood",https://fimgs.net/images/perfume/nd.103.jpg,,,
843,the-one-desire,dolce-gabbana,False,,"litchi, mandarin orange, lily-of-the-valley, bergamot, tuberose, caramel, vanila, amber, sandalwood",https://fimgs.net/images/perfume/nd.17124.jpg,,,
844,voyage-d-hermes-parfum,hermes,False,,"cardamom, lemon, spices, juniper, tea, green notes, rose, floral notes, hedione, woodsy notes, musk, amber, sandalwood",https://fimgs.net/images/perfume/nd.14679.jpg,,,
845,212-sexy-men,carolina-herrera,False,,"mandarin orange, bergamot, green notes, pepper, flowers, cardamom, vanilla, guaiac wood, sandalwood, amber, musk",https://fimgs.net/images/perfume/nd.1054.jpg,,,
846,mandarino-di-amalfi,tom-ford,False,,"lemon, grapefruit, mint, basil, tarragon, black currant, orange blossom, jasmine, clary sage, shiso, coriander, black pepper, musk, vetiver, labdanum, civet, amber",https://fimgs.net/images/perfume/nd.25481.jpg,,,
847,gentlemen-only,givenchy,False,,"pink pepper, green mandarin, birch leaf, nutmeg, bergamot, vetiver, cedar, patchouli, violet leaf, elemi, incense, musk",https://fimgs.net/images/perfume/nd.17259.jpg,,,
848,quorum,antonio-puig,False,,"artemisia, caraway, lemon, bergamot, grapefruit, pine tree, sandalwood, patchouli, carnation, cyclamen, jasmine, oakmoss, tobacco, leather, amber",https://fimgs.net/images/perfume/nd.3825.jpg,,,
849,orange-blossom,jo-malone-london,False,,"tangerine blossom, orange blossom, lilac, water lily, iris, vetiver",https://fimgs.net/images/perfume/nd.2279.jpg,,,
850,burberry-men,burberry,False,,"mint, lavender, bergamot, thyme, cedar, sandalwood, geranium, jasmine, oakmoss, musk, vanilla, amber",https://fimgs.net/images/perfume/nd.817.jpg,,,
851,iris-poudre,frederic-malle,False,,"ylang-ylang, carnation, palisander rosewood, bergamot, orange, aldehydes, violet, lily, jasmine, rose, magnolia, iris, musk, sandalwood, vetiver, vanilla, amber, ebony tree",https://fimgs.net/images/perfume/nd.4771.jpg,,,
852,psychedelic-love,initio-parfums-prives,False,,"ylang-ylang, bergamot, heliotrope, hedione, bulgarian rose, myrrh, sandalwood",https://fimgs.net/images/perfume/nd.45977.jpg,,,
853,shalimar-eau-de-toilette,guerlain,False,,"bergamot, floral notes, iris, rose, jasmine, vanilla, tonka bean",https://fimgs.net/images/perfume/nd.33934.jpg,,,
854,clementine-california,atelier-cologne,False,,"clementine, mandarin orange, juniper berry, basil, star anise, pepper, cypress, haitian vetiver, sandalwood",https://fimgs.net/images/perfume/nd.42249.jpg,,,
855,r-e-m,ariana-grande,False,,"zefir, caramel, salt, fig, quince, lavender, pear blossom, musk, tonka bean, sandalwood",https://fimgs.net/images/perfume/nd.62578.jpg,,,
856,see-by-chloe,chloe,False,,"apple blossom, bergamot, jasmine, ylang-ylang, musk, sandalwood, vanilla",https://fimgs.net/images/perfume/nd.17123.jpg,,,
857,scandal-by-night,jean-paul-gaultier,False,,"honey, bitter orange, citruses, cherry, tuberose, orange blossom, pear, nard himalayan (jatamansi), tonka bean, vanilla, patchouli, sandalwood, amberwood, white musk",https://fimgs.net/images/perfume/nd.50715.jpg,,,
858,la-danza-delle-libellule,nobile-1942,False,,"red apple, bergamot, cinnamon, cedar, vanilla, coconut, musk",https://fimgs.net/images/perfume/nd.14845.jpg,,,
859,a-la-rose,maison-francis-kurkdjian,False,,"calabrian bergamot, california orange, bulgarian rose, grasse rose, violet, magnolia, musk, cedar",https://fimgs.net/images/perfume/nd.29083.jpg,,,
860,acqua-di-gio-essenza,giorgio-armani,False,,"water notes, bergamot, grapefruit, calone, basil, floral notes, jasmine, sage, pepper, cedar, musk, vetiver, ambergris, clary sage, amber, patchouli",https://fimgs.net/images/perfume/nd.14825.jpg,,,
861,si-intense,giorgio-armani,False,,"black currant, cassis, freesia, mandarin orange, bergamot, may rose, osmanthus, neroli, artemisia, vanilla, patchouli, woody notes, ambroxan",https://fimgs.net/images/perfume/nd.25947.jpg,,,
862,detour-noir,al-haramain-perfumes,False,,"apple, jasmine, lavender, violet, vanilla, bergamot, patchouli, mandarin orange, sandalwood, cardamom, guaiac wood, pepper, geranium",https://fimgs.net/images/perfume/nd.70748.jpg,,,
863,reflection-woman,amouage,False,,"green leaves, freesia, water violet, magnolia, jasmine, cedar, sandalwood, amber",https://fimgs.net/images/perfume/nd.919.jpg,,,
864,boss-ma-vie-pour-femme,hugo-boss,False,,"cactus flower, pink freesia, rose, jasmine, woody notes, cedar",https://fimgs.net/images/perfume/nd.25298.jpg,,,
865,layton-exclusif,parfums-de-marly,False,,"almond, mandarin orange, bergamot, watery notes, civet, geranium, rose, gardenia, water lily, guaiac wood, laotian oud, vanilla, coffee, sandalwood, indonesian patchouli leaf, amber, oakmoss, pink pepper",https://fimgs.net/images/perfume/nd.46633.jpg,,,
866,givenchy-play-intense,givenchy,False,,"mandarin orange, bergamot, coffee, pink pepper, amyris, tonka bean, patchouli, vetyver, french labdanum",https://fimgs.net/images/perfume/nd.3907.jpg,,,
867,gucci-eau-de-parfum,gucci,False,,"heliotrope, orange blossom, caraway, iris, thyme, leather, incense, vanilla, sandalwood, musk, cedar essence",https://fimgs.net/images/perfume/nd.684.jpg,,,
868,tres-nuit,armaf,False,,"lemon verbena, iris, lemon, lavender, violet, spicy notes, ambergris, sandalwood",https://fimgs.net/images/perfume/nd.27711.jpg,,,
869,dark-purple,montale,False,,"plum, orange, rose, red berries, patchouli, geranium, musk, teak wood, amber",https://fimgs.net/images/perfume/nd.13280.jpg,,,
870,love-spell,victoria-s-secret,False,,"peach, cherry blossom, red apple, lilac, jasmine, lily-of-the-valley, tamarind, musk, white woods",https://fimgs.net/images/perfume/nd.7988.jpg,,,
871,ombre-leather-parfum,tom-ford,False,,"violet leaf, cedar, jasmine sambac, orris, leather, woody notes, tobacco",https://fimgs.net/images/perfume/nd.68716.jpg,,,
872,treselle,avon,False,,"lotus, tuberose, rose, pepper, licorice, lily, musk, iris",https://fimgs.net/images/perfume/nd.2314.jpg,,,
873,vanitas,versace,False,,"lime, tiare flower, freesia, virginia cedar, tonka bean",https://fimgs.net/images/perfume/nd.10574.jpg,,,
874,laudano-nero,tiziana-terenzi,False,,"cognac, tobacco, amber, wormwood, myrtle, rosemary, ash, black locust honey, cedar, slate, sandalwood, iris, red rose, incense, agarwood (oud), labdanum, oak, camphor, vanilla, laurels, cashmere musk, musk, vetiver",https://fimgs.net/images/perfume/nd.24684.jpg,,,
875,tonka-cola,mancera,False,,"cinnamon, cherry, sicilian lemon, nutmeg, coca-cola, indonesian patchouli leaf, orange blossom, tonka bean, vanilla, benzoin, labdanum",https://fimgs.net/images/perfume/nd.76893.jpg,,,
876,red-temptation-for-her,zara,False,,"saffron, bitter orange, coriander, praline, jasmine, amber, moss, musk",https://fimgs.net/images/perfume/nd.63264.jpg,,,
877,blossom-love,amouage,False,,"heliotrope, bergamot, amaretto, cherry blossom, ylang-ylang, rose, vanilla, tonka bean, suede, amber",https://fimgs.net/images/perfume/nd.43476.jpg,,,
878,tea-for-two,l-artisan-parfumeur,False,,"tea, star anise, bergamot, cinnamon, spices, ginger, gingerbread, tobacco, honey, leather, vanilla",https://fimgs.net/images/perfume/nd.5242.jpg,,,
879,lapidus-pour-homme,ted-lapidus,False,,"pineapple, lavender, artemisia, juniper berries, lemon, basil, bergamot, honey, incense, pine tree, rose, brazilian rosewood, jasmine, caraway, orris root, lily-of-the-valley, petitgrain, tobacco, patchouli, oakmoss, musk, amber, sandalwood, tonka bean, cedar",https://fimgs.net/images/perfume/nd.5943.jpg,,,
880,la-vie-est-belle-l-eclat,lancome,False,,"mandarin orange, bergamot, freesia, orange blossom, white flowers, iris, jasmine sambac, vanilla, sandalwood, patchouli",https://fimgs.net/images/perfume/nd.45892.jpg,,,
881,la-petite-robe-noire-eau-fraiche,guerlain,False,,"lemon, bergamot, mandarin orange, orange blossom, almond blossom, sour cherry, freesia, strawberry, raspberry, peach, turkish rose, bulgarian rose, jasmine sambac, pistachio, almond, vanilla, tonka bean, patchouli, white musk",https://fimgs.net/images/perfume/nd.29525.jpg,,,
882,sailing-day,maison-martin-margiela,False,,"sea notes, aldehydes, coriander, red pepper, juniper, iris, amyl salicylate, rose, seaweed, ambergris, cedar, amberwood",https://fimgs.net/images/perfume/nd.47891.jpg,,,
883,comme-des-garcons-2-man,comme-des-garcons,False,,"aldehydes, nutmeg, caraway, kumquat, mint, vetiver, saffron, iris, incense, mahogany, leather",https://fimgs.net/images/perfume/nd.391.jpg,,,
884,joy,jean-patou,False,,"bulgarian rose, ylang-ylang, tuberose, jasmine, may rose, musk, sandalwood",https://fimgs.net/images/perfume/nd.1436.jpg,,,
885,crystal-noir-eau-de-toilette,versace,False,,"pepper, cardamom, ginger, gardenia, orange blossom, peony, sandalwood, musk, amber",https://fimgs.net/images/perfume/nd.67502.jpg,,,
886,pour-un-homme-de-caron,caron,False,,"lavender, rosemary, bergamot, lemon, clary sage, coriander, geranium, cedar, brazilian rosewood, heliotrope, rose, vanilla, musk, tonka bean, moss, amber",https://fimgs.net/images/perfume/nd.3166.jpg,,,
887,envy-for-men,gucci,False,,"ginger, cardamom, lavender, pepper, mahogany, coriander, mandarin orange, sandalwood, cedar, carnation, jasmine, rose, incense, vanilla, amber, tobacco, vetiver, patchouli, leather, musk",https://fimgs.net/images/perfume/nd.688.jpg,,,
888,fleur-du-male,jean-paul-gaultier,False,,"petitgrain, neroli, chamomile, basil",https://fimgs.net/images/perfume/nd.889.jpg,,,
889,atomic-rose,initio-parfums-prives,False,,"pink pepper, bergamot, bulgarian rose, turkish rose, egyptian jasmine, madagascar vanilla, amber",https://fimgs.net/images/perfume/nd.57587.jpg,,,
890,yatagan,caron,False,,"pine, galbanum, basil, watercress, lavender, mint, artemisia, oak moss, oak, patchouli, castoreum, woodsy notes, incense, musk",https://fimgs.net/images/perfume/nd.4024.jpg,,,
891,ambre-nuit,dior,False,,"bergamot, grapefruit, damask rose, pink pepper, ambergris, cedar, guaiac wood, patchouli",https://fimgs.net/images/perfume/nd.7092.jpg,,,
892,dahlia-noir,givenchy,False,,"pink pepper, mimosa, mandarin orange, bergamot, iris, rose, patchouli, sandalwood, tonka bean, vanille, oakmoss",https://fimgs.net/images/perfume/nd.12146.jpg,,,
893,vanille-fatale,tom-ford,False,,"rum, myrrh, olibanum, saffron, coriander, orange, lime, barley, coffee, plum, frangipani, narcissus, artemisia, rose, madagascar vanilla, suede, tobacco, mahogany, patchouli, oakmoss, violet",https://fimgs.net/images/perfume/nd.48029.jpg,,,
894,la-petite-robe-noire-intense,guerlain,False,,"cotton candy, blueberry, raspberry, cassis, bergamot, bulgarian rose, jasmine, orange blossom, vanilla, patchouli, sandalwood, white musk",https://fimgs.net/images/perfume/nd.39157.jpg,,,
895,autumn-vibes,maison-martin-margiela,False,,"cardamom, pink pepper, nutmeg, maple, carrot seeds, cedar, moss",https://fimgs.net/images/perfume/nd.67789.jpg,,,
896,poison-girl-eau-de-toilette,dior,False,,"frosted orange, bitter orange, lemon, orange blossom, neroli, grasse rose, damask rose, vanilla, caramel, tonka bean, heliotrope, cashmeran",https://fimgs.net/images/perfume/nd.41809.jpg,,,
897,cuba-gold,cuba-paris,False,,"pink pepper, grapefruit, lavender, vetiver, vanilla, amber, tonka bean",https://fimgs.net/images/perfume/nd.9075.jpg,,,
898,diva,emanuel-ungaro,False,,"aldehydes, indian tuberose, coriander, cardamom, bergamot, mandarin orange, turkish rose, moroccan rose, carnation, ylang-ylang, narcissus, orris root, egyptian jasmine, honey, oakmoss, civet, sandalwood, patchouli, iris, amber, musk, vetiver, vanilla",https://fimgs.net/images/perfume/nd.901.jpg,,,
899,meliora,parfums-de-marly,False,,"black currant, red berries, cassis, rose, lily-of-the-valley, ylang-ylang, musk, vanilla",https://fimgs.net/images/perfume/nd.18750.jpg,,,
900,louve,serge-lutens,False,,"almond, fruity notes, musk, rose, jasmine, vanilla, resin, amber",https://fimgs.net/images/perfume/nd.2176.jpg,,,
901,oxygene,lanvin,False,,"indian white pepper, bergamot, milk, gardenia, rose, musk, iris, white sandalwood",https://fimgs.net/images/perfume/nd.990.jpg,,,
902,forbidden-euphoria,calvin-klein,False,,"raspberry, peach blossom, mandarin orange, orchid, peony, jasmine, patchouli, cashmere wood, musk",https://fimgs.net/images/perfume/nd.12815.jpg,,,
903,gentleman-1974,givenchy,False,,"honey, cinnamon, rose, tarragon, bergamot, lemon, patchouli, cedar, orris root, jasmine, leather, civet, oakmoss, vetiver, musk, amber, vanilla",https://fimgs.net/images/perfume/nd.2965.jpg,,,
904,original-santal,creed,False,,"juniper berries, coriander, ginger, rosemary, bergamot, mandarin orange, sandalwood, lavender, orange blossom, geranium, tonka bean, musk, cedar, oakmoss",https://fimgs.net/images/perfume/nd.473.jpg,,,
905,mefisto,xerjoff,False,,"grapefruit, bergamot, amalfi lemon, lavender, iris, rose, musk, sandalwood, virginia cedar, amber",https://fimgs.net/images/perfume/nd.6310.jpg,,,
906,ciel-pour-femme,amouage,False,,"cyclamen, gardenia, violet leaf, water lily, jasmine, peach blossom, rose, musk, sandalwood, incense, cedar, amber",https://fimgs.net/images/perfume/nd.5466.jpg,,,
907,cool-water-intense,davidoff,False,,"green mandarin, coconut nectar, amber",https://fimgs.net/images/perfume/nd.55266.jpg,,,
908,cheirosa-40,sol-de-janeiro,False,,"plum, black amber, cassis, orchid, jasmine, vanilla, woodsy notes, musk",https://fimgs.net/images/perfume/nd.67527.jpg,,,
909,french-lover,frederic-malle,False,,"galbanum, spices, angelica, cedar, incense, vetiver, oakmoss, white musk",https://fimgs.net/images/perfume/nd.1022.jpg,,,
910,i-want-choo,jimmy-choo,False,,"peach, mandarin orange, jasmine, red lily, vanilla",https://fimgs.net/images/perfume/nd.64015.jpg,,,
911,lolitaland,lolita-lempicka,False,,"bellini, orange, italian mandarin, pepper, lemon, grapefruit, lime, white peach, plum, black currant, jasmine sambac, jasmine, magnolia, rose, madagascar vanilla, licorice, benzoin, white musk, sandalwood",https://fimgs.net/images/perfume/nd.51385.jpg,,,
912,blanche-bete,les-liquides-imaginaires,False,,"milk, ambrette (musk mallow), mystikal, tuberose, jasmine, mahonial, incense, vanilla, musk, tonka bean, cacao",https://fimgs.net/images/perfume/nd.70189.jpg,,,
913,contradiction,calvin-klein,False,,"lily, peony, lily-of-the-valley, orchid, rose, false jasmine, eucalyptus, lilac, jasmine, blackberry, sandalwood, musk, tonka bean",https://fimgs.net/images/perfume/nd.255.jpg,,,
914,arden-beauty,elizabeth-arden,False,,"green notes, rice flower, iris, bergamot, lotus, rhubarb, lily, ginger, orchid, musk, sandalwood, amber",https://fimgs.net/images/perfume/nd.88.jpg,,,
